video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference
3m_left_lightsON_video4.mp4,NaN,NaN,NaN,NaN,NaN,2.0000,1086.0000,720.0000,1066.0000,720.0000,1074.0000,1.0000,1189.0000,103.0000,8.0000,718.0000,719.0000,95.0000,1.0000,1.0000,20.0000
3m_left_lightsON_video5.mp4,NaN,NaN,NaN,NaN,NaN,2.0000,1080.0000,710.0000,800.0000,718.0000,1077.0000,1.0000,1192.0000,112.0000,277.0000,708.0000,717.0000,165.0000,9.0000,1.0000,280.0000
3m_mid_lightsOFF_video1.mp4,NaN,NaN,NaN,NaN,NaN,300.0000,1007.0000,643.0000,916.0000,710.0000,1168.0000,300.0000,1239.0000,232.0000,252.0000,343.0000,410.0000,20.0000,67.0000,0.0000,91.0000
3m_mid_lightsOFF_video2.mp4,NaN,NaN,NaN,NaN,NaN,642.0000,752.0000,716.0000,745.0000,708.0000,1148.0000,466.0000,1204.0000,452.0000,403.0000,74.0000,242.0000,49.0000,168.0000,176.0000,7.0000
3m_mid_lightsOFF_video3.mp4,NaN,NaN,NaN,NaN,NaN,357.0000,1071.0000,720.0000,831.0000,625.0000,1219.0000,484.0000,1234.0000,163.0000,388.0000,363.0000,141.0000,225.0000,222.0000,127.0000,240.0000
3m_mid_lightsOFF_video4.mp4,NaN,NaN,NaN,NaN,NaN,1.0000,1064.0000,535.0000,1085.0000,528.0000,1173.0000,1.0000,1262.0000,198.0000,88.0000,534.0000,527.0000,110.0000,7.0000,0.0000,21.0000
3m_mid_lightsOFF_video5.mp4,NaN,NaN,NaN,NaN,NaN,16.0000,1049.0000,540.0000,1078.0000,498.0000,1280.0000,4.0000,1233.0000,184.0000,202.0000,524.0000,494.0000,18.0000,30.0000,12.0000,29.0000
3m_mid_lightsON_video1.mp4,NaN,NaN,NaN,NaN,NaN,264.0000,528.0000,453.0000,528.0000,450.0000,635.0000,266.0000,634.0000,106.0000,107.0000,189.0000,184.0000,1.0000,5.0000,2.0000,0.0000
3m_mid_lightsON_video2.mp4,NaN,NaN,NaN,NaN,NaN,280.0000,542.0000,437.0000,542.0000,437.0000,631.0000,280.0000,631.0000,89.0000,89.0000,157.0000,157.0000,0.0000,0.0000,0.0000,0.0000
3m_mid_lightsON_video3.mp4,NaN,NaN,NaN,NaN,NaN,264.0000,535.0000,453.0000,541.0000,450.0000,637.0000,266.0000,637.0000,102.0000,96.0000,189.0000,184.0000,6.0000,5.0000,2.0000,6.0000
