video_name,y_position,x_position,z_position,distance,frames,x_tl,y_tl,x_tr,y_tr,x_br,y_br,x_bl,y_bl,left_height,right_height,top_width,bottom_width,height_difference,width_difference,x_coordinate_difference,y_coordinate_difference
3m_mid_lightsON_video1.mp4,NaN,NaN,NaN,NaN,NaN,280.0000,539.0000,437.0000,539.0000,436.0000,629.0000,280.0000,628.0000,89.0000,90.0000,157.0000,156.0000,1.0000,1.0000,0.0000,0.0000
3m_mid_lightsON_video2.mp4,NaN,NaN,NaN,NaN,NaN,280.0000,542.0000,436.0000,542.0000,437.0000,631.0000,280.0000,631.0000,89.0000,89.0000,156.0000,157.0000,0.0000,1.0000,0.0000,0.0000
3m_mid_lightsON_video3.mp4,NaN,NaN,NaN,NaN,NaN,280.0000,541.0000,438.0000,541.0000,437.0000,631.0000,280.0000,631.0000,90.0000,90.0000,158.0000,157.0000,0.0000,1.0000,0.0000,0.0000
3m_mid_lightsON_video4.mp4,NaN,NaN,NaN,NaN,NaN,280.0000,538.0000,437.0000,538.0000,437.0000,628.0000,280.0000,628.0000,90.0000,90.0000,157.0000,157.0000,0.0000,0.0000,0.0000,0.0000
3m_mid_lightsON_video5.mp4,NaN,NaN,NaN,NaN,NaN,280.0000,540.0000,437.0000,540.0000,437.0000,629.0000,280.0000,629.0000,89.0000,89.0000,157.0000,157.0000,0.0000,0.0000,0.0000,0.0000
3m_right_lightsOFF_video1.mp4,NaN,NaN,NaN,NaN,NaN,297.0000,535.0000,455.0000,533.0000,468.0000,636.0000,282.0000,629.0000,94.0000,103.0000,158.0000,186.0000,9.0000,28.0000,15.0000,2.0000
3m_right_lightsOFF_video2.mp4,NaN,NaN,NaN,NaN,NaN,297.0000,536.0000,455.0000,535.0000,454.0000,630.0000,297.0000,627.0000,91.0000,95.0000,158.0000,157.0000,4.0000,1.0000,0.0000,1.0000
3m_right_lightsOFF_video3.mp4,NaN,NaN,NaN,NaN,NaN,297.0000,536.0000,455.0000,534.0000,454.0000,629.0000,297.0000,627.0000,91.0000,95.0000,158.0000,157.0000,4.0000,1.0000,0.0000,2.0000
3m_right_lightsOFF_video4.mp4,NaN,NaN,NaN,NaN,NaN,297.0000,536.0000,455.0000,535.0000,453.0000,630.0000,297.0000,627.0000,91.0000,95.0000,158.0000,156.0000,4.0000,2.0000,0.0000,1.0000
3m_right_lightsOFF_video5.mp4,NaN,NaN,NaN,NaN,NaN,297.0000,535.0000,455.0000,533.0000,468.0000,635.0000,282.0000,629.0000,94.0000,102.0000,158.0000,186.0000,8.0000,28.0000,15.0000,2.0000
3m_right_lightsON_video1.mp4,NaN,NaN,NaN,NaN,NaN,297.0000,536.0000,455.0000,534.0000,468.0000,636.0000,282.0000,629.0000,93.0000,102.0000,158.0000,186.0000,9.0000,28.0000,15.0000,2.0000
3m_right_lightsON_video2.mp4,NaN,NaN,NaN,NaN,NaN,297.0000,537.0000,455.0000,534.0000,455.0000,629.0000,297.0000,627.0000,90.0000,95.0000,158.0000,158.0000,5.0000,0.0000,0.0000,3.0000
3m_right_lightsON_video3.mp4,NaN,NaN,NaN,NaN,NaN,297.0000,535.0000,455.0000,533.0000,468.0000,636.0000,282.0000,630.0000,95.0000,103.0000,158.0000,186.0000,8.0000,28.0000,15.0000,2.0000
3m_right_lightsON_video4.mp4,NaN,NaN,NaN,NaN,NaN,297.0000,537.0000,455.0000,535.0000,454.0000,629.0000,297.0000,627.0000,90.0000,94.0000,158.0000,157.0000,4.0000,1.0000,0.0000,2.0000
3m_right_lightsON_video5.mp4,NaN,NaN,NaN,NaN,NaN,297.0000,536.0000,455.0000,534.0000,454.0000,629.0000,297.0000,627.0000,91.0000,95.0000,158.0000,157.0000,4.0000,1.0000,0.0000,2.0000
